date,CNG/LPG,Diesel,Other/Unknown,Petrol,Electrified (EV + Hybrid),Electrified_Share_YoY_Change (pp)
2010-07-01,0.04024313122919247,43.1981268651646,1.8825423206175491,54.86393117901922,0.015156503969436125,-0.0077515388845863665
2010-08-01,0.0493104245319362,41.43000231142615,1.8167809538485247,56.68490125073837,0.01900505945501708,0.0038485554855809557
2010-09-01,0.15866759139602532,40.61042116765377,2.0033030800473006,57.207151018615995,0.020457142286908925,0.001452082831891844
2010-10-01,0.18103832442067735,40.5047719845514,2.0958667557932262,57.203468508615565,0.014854426619132503,-0.005602715667776422
2010-11-01,0.12256933236789991,39.52839159375027,1.704193528688203,58.63175985134652,0.013085693847106753,-0.0017687327720257492
2010-12-01,0.08520117684125512,41.060754651673626,1.8265002285344067,57.00136233131721,0.026181611633510685,0.013095917786403932
2011-01-01,0.05878668884935623,39.47891171622551,1.4297076418853238,59.00646653577343,0.026127417266380543,-5.419436713014272e-05
2011-02-01,0.03967735099576625,45.528858509664595,2.0749451054831396,52.322703109712386,0.033815924144118964,0.007688506877738421
2011-03-01,0.057561024279240036,46.01888769076683,2.1247692762276804,51.770385236748496,0.02839677197775842,-0.005419152166360543
2011-04-01,0.05590436054012213,44.527584262683604,1.6412946876523036,53.746069971235535,0.02914671788843974,0.0007499459106813204
2011-05-01,0.06051132065957339,45.82999069409235,1.6370145914798226,52.43168409423264,0.04079929953562146,0.01165258164718172
2011-06-01,0.07088020325128414,49.38831305116262,2.0518438058066533,48.455824143454166,0.03313879632527569,-0.007660503210345768
2011-07-01,0.06257314131499128,49.451887941534714,2.3008765016359773,48.1569582766115,0.02770413890282057,-0.005434657422455122
2011-08-01,0.11539260038914827,47.524370048136575,3.4989547071973117,48.8303825337125,0.030900110564458114,0.003195971661637542
2011-09-01,0.10396680623422777,49.44188728107899,2.108163284594955,48.32660699602091,0.019375632070924263,-0.01152447849353385
2011-10-01,0.09720890593373814,48.48194311281559,1.7231277298391392,49.67641418983701,0.02130606157451795,0.0019304295035936885
2011-11-01,0.08118092758033775,50.556108962845016,1.7969614018024518,47.54064929054928,0.02509941722290636,0.003793355648388407
2011-12-01,0.07589319595176763,52.7980035625159,2.158045348416734,44.94261135094353,0.02544654217206327,0.00034712494915691006
2012-01-01,0.10543842147677691,49.98810711407585,1.531874709334318,48.34440377590253,0.03017597921052538,0.0047294370384621115
2012-02-01,0.0914880329675138,54.51254778260852,1.9749481899291563,43.39356958460455,0.027446409890254136,-0.0027295693202712447
2012-03-01,0.06873022458065274,55.514207342369396,1.6814137373762392,42.70252196580826,0.03312672986544975,0.005680319975195611
2012-04-01,0.08265763992757616,54.498062574894824,1.6912015534388203,43.72108075957561,0.0069974721631810505,-0.026129257702268698
2012-05-01,0.0653492151728996,59.155467480278546,1.7983764539139513,38.96892517514863,0.011881675485981744,0.0048842033228006934
2012-06-01,0.08285879761738682,61.5936790574389,1.9226623038973225,36.38093063957692,0.01986920146947541,0.007987525983493666
2012-07-01,0.06380394193841284,63.367539335539206,1.7828293776252664,34.76374136499536,0.02208597990175829,0.002216778432282882
2012-08-01,0.07529884228029994,59.68195203284464,2.0967141915907326,38.12810663750331,0.017928295781023795,-0.004157684120734497
2012-09-01,0.08516906058526175,58.372870147242274,1.775524415965692,39.75040455303778,0.016031823168990447,-0.0018964726120333474
2012-10-01,0.07670825141933232,59.433736932037405,1.4216289709151708,39.057820566998,0.010105278630091682,-0.005926544538898765
2012-11-01,0.06622418001071492,56.110110720876236,1.1432972200726235,42.671438776117625,0.008929102922793024,-0.0011761757072986587
2012-12-01,0.05880439406450968,58.26681346912561,1.4417502856809217,40.22053733036392,0.012094520765040995,0.0031654178422479713
2013-01-01,0.0495851607676621,57.532754141408496,1.2022655529793,41.20561778920021,0.009777355644327737,-0.0023171651207132583
2013-02-01,0.053945222237324994,59.834171537311406,1.5410493407638983,38.56191382356939,0.008920076117982874,-0.0008572795263448625
2013-03-01,0.05712472231037766,60.66050460171374,1.6586004443033957,37.61186924785782,0.011900983814662012,0.0029809076966791376
2013-04-01,0.05952869693735118,58.31184826340422,1.3227687002216932,40.27670580507431,0.02914853436242713,0.01724755054776512
2013-05-01,0.06794711098168804,59.2760467442361,1.4281554258511324,39.20084068723649,0.027010031694584068,-0.0021385026678430626
2013-06-01,0.07592195972386903,60.14940691827142,1.7194917915239225,38.03080931871757,0.024370011763217216,-0.002640019931366852
2013-07-01,0.08120251103149498,58.49882434826061,1.5227701656620458,39.87891010168161,0.018292873364237877,-0.0060771383989793384
2013-08-01,0.07091069593783013,58.27894434716333,1.0573894251409772,40.57297771860514,0.019777813152728134,0.0014849397884902568
2013-09-01,0.053279630073173954,59.43611576832648,0.9859175583265309,39.5070901012313,0.017596942042516165,-0.002180871110211969
2013-10-01,0.06758395318419808,57.5727819542894,1.0988355682419029,41.23972823299767,0.021070291286838225,0.0034733492443220597
2013-11-01,0.05438127597865219,58.06739905739121,2.101899550616743,39.76283018708845,0.013489928924936978,-0.007580362361901247
2013-12-01,0.0426237923258841,60.011549672759266,2.3951821365061323,37.5327699048527,0.017874493556015912,0.004384564631078934
