YEAR,STATE,Fuel_Type,Registrations
2012,TRIPURA,ETHANOL,0
2012,UT OF DNH AND DD,ETHANOL,0
2012,UTTARAKHAND,ETHANOL,0
2012,UTTAR PRADESH,ETHANOL,0
2012,WEST BENGAL,ETHANOL,0
2012,ANDAMAN & NICOBAR ISLAND,FUEL CELL HYDROGEN,0
2012,ANDHRA PRADESH,FUEL CELL HYDROGEN,0
2012,ARUNACHAL PRADESH,FUEL CELL HYDROGEN,0
2012,ASSAM,FUEL CELL HYDROGEN,0
2012,BIHAR,FUEL CELL HYDROGEN,0
2012,CHANDIGARH,FUEL CELL HYDROGEN,0
2012,CHHATTISGARH,FUEL CELL HYDROGEN,0
2012,DELHI,FUEL CELL HYDROGEN,0
2012,GOA,FUEL CELL HYDROGEN,0
2012,GUJARAT,FUEL CELL HYDROGEN,0
2012,HARYANA,FUEL CELL HYDROGEN,0
2012,HIMACHAL PRADESH,FUEL CELL HYDROGEN,0
2012,JAMMU AND KASHMIR,FUEL CELL HYDROGEN,0
2012,JHARKHAND,FUEL CELL HYDROGEN,0
2012,KARNATAKA,FUEL CELL HYDROGEN,0
2012,KERALA,FUEL CELL HYDROGEN,0
2012,LADAKH,FUEL CELL HYDROGEN,0
2012,LAKSHADWEEP,FUEL CELL HYDROGEN,0
2012,MADHYA PRADESH,FUEL CELL HYDROGEN,0
2012,MAHARASHTRA,FUEL CELL HYDROGEN,0
2012,MANIPUR,FUEL CELL HYDROGEN,0
2012,MEGHALAYA,FUEL CELL HYDROGEN,0
2012,MIZORAM,FUEL CELL HYDROGEN,0
2012,NAGALAND,FUEL CELL HYDROGEN,0
2012,ODISHA,FUEL CELL HYDROGEN,0
2012,PUDUCHERRY,FUEL CELL HYDROGEN,0
2012,PUNJAB,FUEL CELL HYDROGEN,0
2012,RAJASTHAN,FUEL CELL HYDROGEN,0
2012,SIKKIM,FUEL CELL HYDROGEN,0
2012,TAMIL NADU,FUEL CELL HYDROGEN,0
2012,TRIPURA,FUEL CELL HYDROGEN,0
2012,UT OF DNH AND DD,FUEL CELL HYDROGEN,0
2012,UTTARAKHAND,FUEL CELL HYDROGEN,0
2012,UTTAR PRADESH,FUEL CELL HYDROGEN,0
2012,WEST BENGAL,FUEL CELL HYDROGEN,0
2012,ANDAMAN & NICOBAR ISLAND,LNG,0
2012,ANDHRA PRADESH,LNG,0
2012,ARUNACHAL PRADESH,LNG,0
2012,ASSAM,LNG,0
2012,BIHAR,LNG,0
2012,CHANDIGARH,LNG,0
2012,CHHATTISGARH,LNG,0
2012,DELHI,LNG,0
2012,GOA,LNG,0
2012,GUJARAT,LNG,0
2012,HARYANA,LNG,0
2012,HIMACHAL PRADESH,LNG,0
2012,JAMMU AND KASHMIR,LNG,0
2012,JHARKHAND,LNG,0
2012,KARNATAKA,LNG,0
2012,KERALA,LNG,0
2012,LADAKH,LNG,0
2012,LAKSHADWEEP,LNG,0
2012,MADHYA PRADESH,LNG,0
2012,MAHARASHTRA,LNG,0
2012,MANIPUR,LNG,0
2012,MEGHALAYA,LNG,0
2012,MIZORAM,LNG,0
2012,NAGALAND,LNG,0
2012,ODISHA,LNG,0
2012,PUDUCHERRY,LNG,0
2012,PUNJAB,LNG,0
2012,RAJASTHAN,LNG,0
2012,SIKKIM,LNG,0
2012,TAMIL NADU,LNG,0
2012,TRIPURA,LNG,0
2012,UT OF DNH AND DD,LNG,0
2012,UTTARAKHAND,LNG,0
2012,UTTAR PRADESH,LNG,0
2012,WEST BENGAL,LNG,0
2012,ANDAMAN & NICOBAR ISLAND,LPG ONLY,1
2012,ANDHRA PRADESH,LPG ONLY,4
2012,ARUNACHAL PRADESH,LPG ONLY,0
2012,ASSAM,LPG ONLY,0
2012,BIHAR,LPG ONLY,1
2012,CHANDIGARH,LPG ONLY,0
2012,CHHATTISGARH,LPG ONLY,2
2012,DELHI,LPG ONLY,0
2012,GOA,LPG ONLY,0
2012,GUJARAT,LPG ONLY,9
2012,HARYANA,LPG ONLY,2
2012,HIMACHAL PRADESH,LPG ONLY,0
2012,JAMMU AND KASHMIR,LPG ONLY,1
2012,JHARKHAND,LPG ONLY,1
2012,KARNATAKA,LPG ONLY,4
2012,KERALA,LPG ONLY,39
2012,LADAKH,LPG ONLY,0
2012,LAKSHADWEEP,LPG ONLY,0
2012,MADHYA PRADESH,LPG ONLY,4
2012,MAHARASHTRA,LPG ONLY,31
2012,MANIPUR,LPG ONLY,0
2012,MEGHALAYA,LPG ONLY,0
2012,MIZORAM,LPG ONLY,0
2012,NAGALAND,LPG ONLY,0
2012,ODISHA,LPG ONLY,1
2012,PUDUCHERRY,LPG ONLY,1
2012,PUNJAB,LPG ONLY,18
2012,RAJASTHAN,LPG ONLY,14
2012,SIKKIM,LPG ONLY,0
2012,TAMIL NADU,LPG ONLY,162
2012,TRIPURA,LPG ONLY,0
2012,UT OF DNH AND DD,LPG ONLY,0
2012,UTTARAKHAND,LPG ONLY,0
2012,UTTAR PRADESH,LPG ONLY,16
2012,WEST BENGAL,LPG ONLY,6
2012,ANDAMAN & NICOBAR ISLAND,METHANOL,0
2012,ANDHRA PRADESH,METHANOL,0
2012,ARUNACHAL PRADESH,METHANOL,0
2012,ASSAM,METHANOL,0
2012,BIHAR,METHANOL,0
2012,CHANDIGARH,METHANOL,0
2012,CHHATTISGARH,METHANOL,0
2012,DELHI,METHANOL,0
2012,GOA,METHANOL,0
2012,GUJARAT,METHANOL,0
2012,HARYANA,METHANOL,0
2012,HIMACHAL PRADESH,METHANOL,0
2012,JAMMU AND KASHMIR,METHANOL,0
2012,JHARKHAND,METHANOL,0
2012,KARNATAKA,METHANOL,0
2012,KERALA,METHANOL,0
2012,LADAKH,METHANOL,0
2012,LAKSHADWEEP,METHANOL,0
2012,MADHYA PRADESH,METHANOL,0
2012,MAHARASHTRA,METHANOL,0
2012,MANIPUR,METHANOL,0
2012,MEGHALAYA,METHANOL,0
2012,MIZORAM,METHANOL,0
2012,NAGALAND,METHANOL,0
2012,ODISHA,METHANOL,0
2012,PUDUCHERRY,METHANOL,0
2012,PUNJAB,METHANOL,0
2012,RAJASTHAN,METHANOL,0
2012,SIKKIM,METHANOL,0
2012,TAMIL NADU,METHANOL,0
2012,TRIPURA,METHANOL,0
2012,UT OF DNH AND DD,METHANOL,0
2012,UTTARAKHAND,METHANOL,0
2012,UTTAR PRADESH,METHANOL,0
2012,WEST BENGAL,METHANOL,0
2012,ANDAMAN & NICOBAR ISLAND,NOT APPLICABLE,0
2012,ANDHRA PRADESH,NOT APPLICABLE,"14,649"
2012,ARUNACHAL PRADESH,NOT APPLICABLE,41
2012,ASSAM,NOT APPLICABLE,198
2012,BIHAR,NOT APPLICABLE,17
2012,CHANDIGARH,NOT APPLICABLE,6
2012,CHHATTISGARH,NOT APPLICABLE,80
2012,DELHI,NOT APPLICABLE,0
2012,GOA,NOT APPLICABLE,48
2012,GUJARAT,NOT APPLICABLE,980
2012,HARYANA,NOT APPLICABLE,"2,398"
2012,HIMACHAL PRADESH,NOT APPLICABLE,2
2012,JAMMU AND KASHMIR,NOT APPLICABLE,2
2012,JHARKHAND,NOT APPLICABLE,4
2012,KARNATAKA,NOT APPLICABLE,"16,971"
2012,KERALA,NOT APPLICABLE,5
2012,LADAKH,NOT APPLICABLE,0
2012,LAKSHADWEEP,NOT APPLICABLE,0
2012,MADHYA PRADESH,NOT APPLICABLE,"5,680"
2012,MAHARASHTRA,NOT APPLICABLE,"5,638"
2012,MANIPUR,NOT APPLICABLE,21
2012,MEGHALAYA,NOT APPLICABLE,13
2012,MIZORAM,NOT APPLICABLE,3
2012,NAGALAND,NOT APPLICABLE,3
2012,ODISHA,NOT APPLICABLE,191
2012,PUDUCHERRY,NOT APPLICABLE,0
2012,PUNJAB,NOT APPLICABLE,477
2012,RAJASTHAN,NOT APPLICABLE,88
2012,SIKKIM,NOT APPLICABLE,3
2012,TAMIL NADU,NOT APPLICABLE,"1,942"
2012,TRIPURA,NOT APPLICABLE,3
2012,UT OF DNH AND DD,NOT APPLICABLE,0
2012,UTTARAKHAND,NOT APPLICABLE,9
2012,UTTAR PRADESH,NOT APPLICABLE,42
2012,WEST BENGAL,NOT APPLICABLE,18
2012,ANDAMAN & NICOBAR ISLAND,PETROL,"1,134"
2012,ANDHRA PRADESH,PETROL,"14,729"
2012,ARUNACHAL PRADESH,PETROL,"2,683"
2012,ASSAM,PETROL,"30,113"
2012,BIHAR,PETROL,"16,895"
2012,CHANDIGARH,PETROL,"7,892"
2012,CHHATTISGARH,PETROL,"14,426"
2012,DELHI,PETROL,"65,217"
2012,GOA,PETROL,"12,137"
2012,GUJARAT,PETROL,"55,060"
2012,HARYANA,PETROL,"49,215"
2012,HIMACHAL PRADESH,PETROL,"21,261"
2012,JAMMU AND KASHMIR,PETROL,"22,845"
2012,JHARKHAND,PETROL,"18,995"
2012,KARNATAKA,PETROL,"78,627"
2012,KERALA,PETROL,"99,295"
2012,LADAKH,PETROL,827
2012,LAKSHADWEEP,PETROL,18
2012,MADHYA PRADESH,PETROL,"28,969"
2012,MAHARASHTRA,PETROL,"1,24,629"
2012,MANIPUR,PETROL,"6,840"
2012,MEGHALAYA,PETROL,"8,445"
2012,MIZORAM,PETROL,"2,231"
2012,NAGALAND,PETROL,"4,195"
2012,ODISHA,PETROL,"14,793"
2012,PUDUCHERRY,PETROL,"1,830"
2012,PUNJAB,PETROL,"41,035"
2012,RAJASTHAN,PETROL,"34,779"
2012,SIKKIM,PETROL,"3,388"
2012,TAMIL NADU,PETROL,"62,174"
2012,TRIPURA,PETROL,"2,875"
2012,UT OF DNH AND DD,PETROL,"1,221"
2012,UTTARAKHAND,PETROL,"21,140"
2012,UTTAR PRADESH,PETROL,"65,641"
2012,WEST BENGAL,PETROL,"44,876"
2012,ANDAMAN & NICOBAR ISLAND,PETROL/CNG,0
2012,ANDHRA PRADESH,PETROL/CNG,913
2012,ARUNACHAL PRADESH,PETROL/CNG,2
2012,ASSAM,PETROL/CNG,6
2012,BIHAR,PETROL/CNG,101
2012,CHANDIGARH,PETROL/CNG,90
2012,CHHATTISGARH,PETROL/CNG,9
2012,DELHI,PETROL/CNG,"37,439"
2012,GOA,PETROL/CNG,38
2012,GUJARAT,PETROL/CNG,"51,843"
2012,HARYANA,PETROL/CNG,"16,425"
2012,HIMACHAL PRADESH,PETROL/CNG,88
2012,JAMMU AND KASHMIR,PETROL/CNG,115
2012,JHARKHAND,PETROL/CNG,28
2012,KARNATAKA,PETROL/CNG,279
2012,KERALA,PETROL/CNG,313
2012,LADAKH,PETROL/CNG,1
2012,LAKSHADWEEP,PETROL/CNG,0
2012,MADHYA PRADESH,PETROL/CNG,"1,349"
2012,MAHARASHTRA,PETROL/CNG,"23,610"
2012,MANIPUR,PETROL/CNG,58
2012,MEGHALAYA,PETROL/CNG,6
2012,MIZORAM,PETROL/CNG,1
2012,NAGALAND,PETROL/CNG,7
2012,ODISHA,PETROL/CNG,17
2012,PUDUCHERRY,PETROL/CNG,11
2012,PUNJAB,PETROL/CNG,649
2012,RAJASTHAN,PETROL/CNG,"1,524"
2012,SIKKIM,PETROL/CNG,3
2012,TAMIL NADU,PETROL/CNG,89
2012,TRIPURA,PETROL/CNG,176
2012,UT OF DNH AND DD,PETROL/CNG,296
2012,UTTARAKHAND,PETROL/CNG,184
2012,UTTAR PRADESH,PETROL/CNG,"16,766"
2012,WEST BENGAL,PETROL/CNG,262
2012,ANDAMAN & NICOBAR ISLAND,PETROL/ETHANOL,0
2012,ANDHRA PRADESH,PETROL/ETHANOL,0
2012,ARUNACHAL PRADESH,PETROL/ETHANOL,0
2012,ASSAM,PETROL/ETHANOL,0
2012,BIHAR,PETROL/ETHANOL,0
2012,CHANDIGARH,PETROL/ETHANOL,0
2012,CHHATTISGARH,PETROL/ETHANOL,0
2012,DELHI,PETROL/ETHANOL,0
2012,GOA,PETROL/ETHANOL,0
2012,GUJARAT,PETROL/ETHANOL,0
2012,HARYANA,PETROL/ETHANOL,0
2012,HIMACHAL PRADESH,PETROL/ETHANOL,0
2012,JAMMU AND KASHMIR,PETROL/ETHANOL,0
2012,JHARKHAND,PETROL/ETHANOL,0
2012,KARNATAKA,PETROL/ETHANOL,0
2012,KERALA,PETROL/ETHANOL,0
2012,LADAKH,PETROL/ETHANOL,0
2012,LAKSHADWEEP,PETROL/ETHANOL,0
2012,MADHYA PRADESH,PETROL/ETHANOL,0
2012,MAHARASHTRA,PETROL/ETHANOL,0
2012,MANIPUR,PETROL/ETHANOL,0
2012,MEGHALAYA,PETROL/ETHANOL,0
2012,MIZORAM,PETROL/ETHANOL,0
2012,NAGALAND,PETROL/ETHANOL,0
2012,ODISHA,PETROL/ETHANOL,0
2012,PUDUCHERRY,PETROL/ETHANOL,0
2012,PUNJAB,PETROL/ETHANOL,0
2012,RAJASTHAN,PETROL/ETHANOL,0
2012,SIKKIM,PETROL/ETHANOL,0
2012,TAMIL NADU,PETROL/ETHANOL,0
2012,TRIPURA,PETROL/ETHANOL,0
2012,UT OF DNH AND DD,PETROL/ETHANOL,0
2012,UTTARAKHAND,PETROL/ETHANOL,0
2012,UTTAR PRADESH,PETROL/ETHANOL,0
2012,WEST BENGAL,PETROL/ETHANOL,0
2012,ANDAMAN & NICOBAR ISLAND,PETROL/HYBRID,0
2012,ANDHRA PRADESH,PETROL/HYBRID,0
2012,ARUNACHAL PRADESH,PETROL/HYBRID,0
2012,ASSAM,PETROL/HYBRID,0
2012,BIHAR,PETROL/HYBRID,0
2012,CHANDIGARH,PETROL/HYBRID,0
2012,CHHATTISGARH,PETROL/HYBRID,0
2012,DELHI,PETROL/HYBRID,2
2012,GOA,PETROL/HYBRID,0
2012,GUJARAT,PETROL/HYBRID,0
2012,HARYANA,PETROL/HYBRID,0
2012,HIMACHAL PRADESH,PETROL/HYBRID,0
2012,JAMMU AND KASHMIR,PETROL/HYBRID,0
2012,JHARKHAND,PETROL/HYBRID,0
2012,KARNATAKA,PETROL/HYBRID,0
2012,KERALA,PETROL/HYBRID,0
2012,LADAKH,PETROL/HYBRID,0
2012,LAKSHADWEEP,PETROL/HYBRID,0
2012,MADHYA PRADESH,PETROL/HYBRID,0
2012,MAHARASHTRA,PETROL/HYBRID,0
2012,MANIPUR,PETROL/HYBRID,0
2012,MEGHALAYA,PETROL/HYBRID,0
2012,MIZORAM,PETROL/HYBRID,0
2012,NAGALAND,PETROL/HYBRID,0
2012,ODISHA,PETROL/HYBRID,0
2012,PUDUCHERRY,PETROL/HYBRID,0
2012,PUNJAB,PETROL/HYBRID,1
2012,RAJASTHAN,PETROL/HYBRID,1
2012,SIKKIM,PETROL/HYBRID,0
2012,TAMIL NADU,PETROL/HYBRID,1
2012,TRIPURA,PETROL/HYBRID,0
2012,UT OF DNH AND DD,PETROL/HYBRID,0
2012,UTTARAKHAND,PETROL/HYBRID,0
2012,UTTAR PRADESH,PETROL/HYBRID,0
2012,WEST BENGAL,PETROL/HYBRID,0
2012,ANDAMAN & NICOBAR ISLAND,PETROL/LPG,0
2012,ANDHRA PRADESH,PETROL/LPG,"4,910"
2012,ARUNACHAL PRADESH,PETROL/LPG,1
2012,ASSAM,PETROL/LPG,16
2012,BIHAR,PETROL/LPG,13
2012,CHANDIGARH,PETROL/LPG,46
2012,CHHATTISGARH,PETROL/LPG,582
2012,DELHI,PETROL/LPG,122
2012,GOA,PETROL/LPG,71
2012,GUJARAT,PETROL/LPG,"1,109"
2012,HARYANA,PETROL/LPG,"2,015"
2012,HIMACHAL PRADESH,PETROL/LPG,11
2012,JAMMU AND KASHMIR,PETROL/LPG,"4,805"
2012,JHARKHAND,PETROL/LPG,2
2012,KARNATAKA,PETROL/LPG,"5,978"
2012,KERALA,PETROL/LPG,"1,139"
2012,LADAKH,PETROL/LPG,4
2012,LAKSHADWEEP,PETROL/LPG,0
2012,MADHYA PRADESH,PETROL/LPG,"4,106"
2012,MAHARASHTRA,PETROL/LPG,"7,617"
2012,MANIPUR,PETROL/LPG,4
2012,MEGHALAYA,PETROL/LPG,1
2012,MIZORAM,PETROL/LPG,0
2012,NAGALAND,PETROL/LPG,1
2012,ODISHA,PETROL/LPG,407
2012,PUDUCHERRY,PETROL/LPG,143
2012,PUNJAB,PETROL/LPG,974
2012,RAJASTHAN,PETROL/LPG,"12,208"
2012,SIKKIM,PETROL/LPG,1
2012,TAMIL NADU,PETROL/LPG,"8,207"
2012,TRIPURA,PETROL/LPG,0
2012,UT OF DNH AND DD,PETROL/LPG,4
2012,UTTARAKHAND,PETROL/LPG,"1,620"
2012,UTTAR PRADESH,PETROL/LPG,"13,420"
2012,WEST BENGAL,PETROL/LPG,"3,892"
2012,ANDAMAN & NICOBAR ISLAND,PETROL/METHANOL,0
2012,ANDHRA PRADESH,PETROL/METHANOL,0
2012,ARUNACHAL PRADESH,PETROL/METHANOL,0
2012,ASSAM,PETROL/METHANOL,0
2012,BIHAR,PETROL/METHANOL,0
2012,CHANDIGARH,PETROL/METHANOL,0
2012,CHHATTISGARH,PETROL/METHANOL,0
2012,DELHI,PETROL/METHANOL,0
2012,GOA,PETROL/METHANOL,0
2012,GUJARAT,PETROL/METHANOL,0
2012,HARYANA,PETROL/METHANOL,0
2012,HIMACHAL PRADESH,PETROL/METHANOL,0
2012,JAMMU AND KASHMIR,PETROL/METHANOL,0
2012,JHARKHAND,PETROL/METHANOL,0
2012,KARNATAKA,PETROL/METHANOL,0
2012,KERALA,PETROL/METHANOL,0
2012,LADAKH,PETROL/METHANOL,0
2012,LAKSHADWEEP,PETROL/METHANOL,0
2012,MADHYA PRADESH,PETROL/METHANOL,0
2012,MAHARASHTRA,PETROL/METHANOL,0
2012,MANIPUR,PETROL/METHANOL,0
2012,MEGHALAYA,PETROL/METHANOL,0
2012,MIZORAM,PETROL/METHANOL,0
2012,NAGALAND,PETROL/METHANOL,0
2012,ODISHA,PETROL/METHANOL,0
2012,PUDUCHERRY,PETROL/METHANOL,0
2012,PUNJAB,PETROL/METHANOL,0
2012,RAJASTHAN,PETROL/METHANOL,0
2012,SIKKIM,PETROL/METHANOL,0
2012,TAMIL NADU,PETROL/METHANOL,0
2012,TRIPURA,PETROL/METHANOL,0
2012,UT OF DNH AND DD,PETROL/METHANOL,0
2012,UTTARAKHAND,PETROL/METHANOL,0
2012,UTTAR PRADESH,PETROL/METHANOL,0
2012,WEST BENGAL,PETROL/METHANOL,0
2012,ANDAMAN & NICOBAR ISLAND,PLUG-IN HYBRID EV,0
2012,ANDHRA PRADESH,PLUG-IN HYBRID EV,0
2012,ARUNACHAL PRADESH,PLUG-IN HYBRID EV,0
2012,ASSAM,PLUG-IN HYBRID EV,0
2012,BIHAR,PLUG-IN HYBRID EV,0
2012,CHANDIGARH,PLUG-IN HYBRID EV,0
2012,CHHATTISGARH,PLUG-IN HYBRID EV,0
2012,DELHI,PLUG-IN HYBRID EV,0
2012,GOA,PLUG-IN HYBRID EV,0
2012,GUJARAT,PLUG-IN HYBRID EV,0
2012,HARYANA,PLUG-IN HYBRID EV,0
2012,HIMACHAL PRADESH,PLUG-IN HYBRID EV,0
2012,JAMMU AND KASHMIR,PLUG-IN HYBRID EV,0
2012,JHARKHAND,PLUG-IN HYBRID EV,0
2012,KARNATAKA,PLUG-IN HYBRID EV,0
2012,KERALA,PLUG-IN HYBRID EV,0
2012,LADAKH,PLUG-IN HYBRID EV,0
2012,LAKSHADWEEP,PLUG-IN HYBRID EV,0
2012,MADHYA PRADESH,PLUG-IN HYBRID EV,0
2012,MAHARASHTRA,PLUG-IN HYBRID EV,0
2012,MANIPUR,PLUG-IN HYBRID EV,0
2012,MEGHALAYA,PLUG-IN HYBRID EV,0
2012,MIZORAM,PLUG-IN HYBRID EV,0
2012,NAGALAND,PLUG-IN HYBRID EV,0
2012,ODISHA,PLUG-IN HYBRID EV,0
2012,PUDUCHERRY,PLUG-IN HYBRID EV,0
2012,PUNJAB,PLUG-IN HYBRID EV,0
2012,RAJASTHAN,PLUG-IN HYBRID EV,0
2012,SIKKIM,PLUG-IN HYBRID EV,0
2012,TAMIL NADU,PLUG-IN HYBRID EV,0
2012,TRIPURA,PLUG-IN HYBRID EV,0
2012,UT OF DNH AND DD,PLUG-IN HYBRID EV,0
2012,UTTARAKHAND,PLUG-IN HYBRID EV,0
2012,UTTAR PRADESH,PLUG-IN HYBRID EV,0
2012,WEST BENGAL,PLUG-IN HYBRID EV,0
2012,ANDAMAN & NICOBAR ISLAND,PURE EV,0
2012,ANDHRA PRADESH,PURE EV,0
2012,ARUNACHAL PRADESH,PURE EV,0
2012,ASSAM,PURE EV,0
2012,BIHAR,PURE EV,0
2012,CHANDIGARH,PURE EV,0
2012,CHHATTISGARH,PURE EV,0
2012,DELHI,PURE EV,0
2012,GOA,PURE EV,0
2012,GUJARAT,PURE EV,0
2012,HARYANA,PURE EV,0
2012,HIMACHAL PRADESH,PURE EV,0
2012,JAMMU AND KASHMIR,PURE EV,0
2012,JHARKHAND,PURE EV,0
2012,KARNATAKA,PURE EV,0
2012,KERALA,PURE EV,0
2012,LADAKH,PURE EV,0
2012,LAKSHADWEEP,PURE EV,0
2012,MADHYA PRADESH,PURE EV,0
2012,MAHARASHTRA,PURE EV,0
2012,MANIPUR,PURE EV,0
2012,MEGHALAYA,PURE EV,0
2012,MIZORAM,PURE EV,0
2012,NAGALAND,PURE EV,0
2012,ODISHA,PURE EV,0
2012,PUDUCHERRY,PURE EV,0
2012,PUNJAB,PURE EV,0
2012,RAJASTHAN,PURE EV,0
2012,SIKKIM,PURE EV,0
2012,TAMIL NADU,PURE EV,0
2012,TRIPURA,PURE EV,0
2012,UT OF DNH AND DD,PURE EV,0
2012,UTTARAKHAND,PURE EV,0
2012,UTTAR PRADESH,PURE EV,0
2012,WEST BENGAL,PURE EV,0
2012,ANDAMAN & NICOBAR ISLAND,SOLAR,0
2012,ANDHRA PRADESH,SOLAR,3
2012,ARUNACHAL PRADESH,SOLAR,0
2012,ASSAM,SOLAR,0
2012,BIHAR,SOLAR,0
2012,CHANDIGARH,SOLAR,0
2012,CHHATTISGARH,SOLAR,0
2012,DELHI,SOLAR,0
2012,GOA,SOLAR,0
2012,GUJARAT,SOLAR,8
2012,HARYANA,SOLAR,5
2012,HIMACHAL PRADESH,SOLAR,0
2012,JAMMU AND KASHMIR,SOLAR,0
2012,JHARKHAND,SOLAR,0
2012,KARNATAKA,SOLAR,0
2012,KERALA,SOLAR,1
2012,LADAKH,SOLAR,0
2012,LAKSHADWEEP,SOLAR,0
2012,MADHYA PRADESH,SOLAR,0
2012,MAHARASHTRA,SOLAR,6
2012,MANIPUR,SOLAR,0
2012,MEGHALAYA,SOLAR,0
2012,MIZORAM,SOLAR,0
2012,NAGALAND,SOLAR,0
2012,ODISHA,SOLAR,0
2012,PUDUCHERRY,SOLAR,0
2012,PUNJAB,SOLAR,0
2012,RAJASTHAN,SOLAR,1
2012,SIKKIM,SOLAR,0
2012,TAMIL NADU,SOLAR,0
2012,TRIPURA,SOLAR,0
2012,UT OF DNH AND DD,SOLAR,0
2012,UTTARAKHAND,SOLAR,0
2012,UTTAR PRADESH,SOLAR,2
2012,WEST BENGAL,SOLAR,0
2012,ANDAMAN & NICOBAR ISLAND,STRONG HYBRID EV,0
2012,ANDHRA PRADESH,STRONG HYBRID EV,0
2012,ARUNACHAL PRADESH,STRONG HYBRID EV,0
2012,ASSAM,STRONG HYBRID EV,0
2012,BIHAR,STRONG HYBRID EV,0
2012,CHANDIGARH,STRONG HYBRID EV,0
2012,CHHATTISGARH,STRONG HYBRID EV,0
2012,DELHI,STRONG HYBRID EV,0
2012,GOA,STRONG HYBRID EV,0
2012,GUJARAT,STRONG HYBRID EV,0
2012,HARYANA,STRONG HYBRID EV,0
2012,HIMACHAL PRADESH,STRONG HYBRID EV,0
2012,JAMMU AND KASHMIR,STRONG HYBRID EV,0
2012,JHARKHAND,STRONG HYBRID EV,0
2012,KARNATAKA,STRONG HYBRID EV,0
2012,KERALA,STRONG HYBRID EV,0
2012,LADAKH,STRONG HYBRID EV,0
2012,LAKSHADWEEP,STRONG HYBRID EV,0
2012,MADHYA PRADESH,STRONG HYBRID EV,0
2012,MAHARASHTRA,STRONG HYBRID EV,0
2012,MANIPUR,STRONG HYBRID EV,0
2012,MEGHALAYA,STRONG HYBRID EV,0
2012,MIZORAM,STRONG HYBRID EV,0
2012,NAGALAND,STRONG HYBRID EV,0
2012,ODISHA,STRONG HYBRID EV,0
2012,PUDUCHERRY,STRONG HYBRID EV,0
2012,PUNJAB,STRONG HYBRID EV,0
2012,RAJASTHAN,STRONG HYBRID EV,0
2012,SIKKIM,STRONG HYBRID EV,0
2012,TAMIL NADU,STRONG HYBRID EV,0
2012,TRIPURA,STRONG HYBRID EV,0
2012,UT OF DNH AND DD,STRONG HYBRID EV,0
2012,UTTARAKHAND,STRONG HYBRID EV,0
2012,UTTAR PRADESH,STRONG HYBRID EV,0
2012,WEST BENGAL,STRONG HYBRID EV,0
2013,ANDAMAN & NICOBAR ISLAND,CNG ONLY,0
2013,ANDHRA PRADESH,CNG ONLY,2
2013,ARUNACHAL PRADESH,CNG ONLY,0
2013,ASSAM,CNG ONLY,1
2013,BIHAR,CNG ONLY,7
2013,CHANDIGARH,CNG ONLY,0
2013,CHHATTISGARH,CNG ONLY,0
2013,DELHI,CNG ONLY,210
2013,GOA,CNG ONLY,2
2013,GUJARAT,CNG ONLY,91
2013,HARYANA,CNG ONLY,42
2013,HIMACHAL PRADESH,CNG ONLY,0
2013,JAMMU AND KASHMIR,CNG ONLY,8
2013,JHARKHAND,CNG ONLY,1
2013,KARNATAKA,CNG ONLY,3
2013,KERALA,CNG ONLY,11
2013,LADAKH,CNG ONLY,1
2013,LAKSHADWEEP,CNG ONLY,0
2013,MADHYA PRADESH,CNG ONLY,5
2013,MAHARASHTRA,CNG ONLY,83
2013,MANIPUR,CNG ONLY,1
2013,MEGHALAYA,CNG ONLY,0
2013,MIZORAM,CNG ONLY,0
2013,NAGALAND,CNG ONLY,0
2013,ODISHA,CNG ONLY,0
2013,PUDUCHERRY,CNG ONLY,0
2013,PUNJAB,CNG ONLY,1
2013,RAJASTHAN,CNG ONLY,1
2013,SIKKIM,CNG ONLY,0
2013,TAMIL NADU,CNG ONLY,1
2013,TRIPURA,CNG ONLY,868
2013,UT OF DNH AND DD,CNG ONLY,1
2013,UTTARAKHAND,CNG ONLY,1
2013,UTTAR PRADESH,CNG ONLY,128
2013,WEST BENGAL,CNG ONLY,20
2013,ANDAMAN & NICOBAR ISLAND,DIESEL,400
2013,ANDHRA PRADESH,DIESEL,"49,691"
2013,ARUNACHAL PRADESH,DIESEL,"1,407"
2013,ASSAM,DIESEL,"12,317"
2013,BIHAR,DIESEL,"20,446"
2013,CHANDIGARH,DIESEL,"13,104"
2013,CHHATTISGARH,DIESEL,"36,251"
2013,DELHI,DIESEL,"31,861"
2013,GOA,DIESEL,"3,336"
2013,GUJARAT,DIESEL,"1,27,123"
2013,HARYANA,DIESEL,"1,16,085"
2013,HIMACHAL PRADESH,DIESEL,"10,405"
2013,JAMMU AND KASHMIR,DIESEL,"10,185"
2013,JHARKHAND,DIESEL,"15,299"
2013,KARNATAKA,DIESEL,"1,25,212"
2013,KERALA,DIESEL,"91,884"
2013,LADAKH,DIESEL,124
2013,LAKSHADWEEP,DIESEL,6
2013,MADHYA PRADESH,DIESEL,"1,32,030"
2013,MAHARASHTRA,DIESEL,"1,89,891"
2013,MANIPUR,DIESEL,"1,385"
2013,MEGHALAYA,DIESEL,"1,969"
2013,MIZORAM,DIESEL,703
2013,NAGALAND,DIESEL,"3,263"
2013,ODISHA,DIESEL,"18,198"
2013,PUDUCHERRY,DIESEL,"4,976"
2013,PUNJAB,DIESEL,"1,18,891"
