year,month,Fuel_Type,value,fuel_category
2013,1,ELECTRIC(BOV),28.0,Electric (EV)
2013,1,LPG ONLY,24.0,CNG/LPG
2013,1,NOT APPLICABLE,3442.0,Unknown/Other
2013,1,PETROL,96448.0,Petrol
2013,1,PETROL/CNG,15656.0,Petrol
2013,1,PETROL/HYBRID,0.0,Petrol
2013,1,PETROL/LPG,5899.0,Petrol
2013,1,SOLAR,1.0,Alternative Fuels
2013,2,CNG ONLY,108.0,CNG/LPG
2013,2,DIESEL,140861.0,Diesel
2013,2,DIESEL/HYBRID,3.0,Diesel
2013,2,DUAL DIESEL/CNG,0.0,Diesel
2013,2,ELECTRIC(BOV),21.0,Electric (EV)
2013,2,LPG ONLY,19.0,CNG/LPG
2013,2,NOT APPLICABLE,3628.0,Unknown/Other
2013,2,PETROL,75182.0,Petrol
2013,2,PETROL/CNG,11578.0,Petrol
2013,2,PETROL/HYBRID,1.0,Petrol
2013,2,PETROL/LPG,4023.0,Petrol
2013,2,SOLAR,0.0,Alternative Fuels
2013,3,CNG ONLY,129.0,CNG/LPG
2013,3,DIESEL,152910.0,Diesel
2013,3,DIESEL/HYBRID,3.0,Diesel
2013,3,DUAL DIESEL/CNG,0.0,Diesel
2013,3,ELECTRIC(BOV),30.0,Electric (EV)
2013,3,LPG ONLY,15.0,CNG/LPG
2013,3,NOT APPLICABLE,4178.0,Unknown/Other
2013,3,PETROL,79398.0,Petrol
2013,3,PETROL/CNG,11922.0,Petrol
2013,3,PETROL/HYBRID,1.0,Petrol
2013,3,PETROL/LPG,3491.0,Petrol
2013,3,SOLAR,3.0,Alternative Fuels
2013,4,CNG ONLY,122.0,CNG/LPG
2013,4,DIESEL,142033.0,Diesel
2013,4,DIESEL/HYBRID,3.0,Diesel
2013,4,DUAL DIESEL/CNG,0.0,Diesel
2013,4,ELECTRIC(BOV),71.0,Electric (EV)
2013,4,LPG ONLY,23.0,CNG/LPG
2013,4,NOT APPLICABLE,3222.0,Unknown/Other
2013,4,PETROL,82169.0,Petrol
2013,4,PETROL/CNG,12718.0,Petrol
2013,4,PETROL/HYBRID,1.0,Petrol
2013,4,PETROL/LPG,3218.0,Petrol
2013,4,SOLAR,0.0,Alternative Fuels
2013,5,CNG ONLY,132.0,CNG/LPG
2013,5,DIESEL,140453.0,Diesel
2013,5,DIESEL/HYBRID,1.0,Diesel
2013,5,DUAL DIESEL/CNG,0.0,Diesel
2013,5,ELECTRIC(BOV),64.0,Electric (EV)
2013,5,LPG ONLY,29.0,CNG/LPG
2013,5,NOT APPLICABLE,3382.0,Unknown/Other
2013,5,PETROL,78226.0,Petrol
2013,5,PETROL/CNG,11504.0,Petrol
2013,5,PETROL/HYBRID,0.0,Petrol
2013,5,PETROL/LPG,3156.0,Petrol
2013,5,SOLAR,2.0,Alternative Fuels
2013,6,CNG ONLY,138.0,CNG/LPG
2013,6,DIESEL,128344.0,Diesel
2013,6,DIESEL/HYBRID,1.0,Diesel
2013,6,DUAL DIESEL/CNG,0.0,Diesel
2013,6,ELECTRIC(BOV),52.0,Electric (EV)
2013,6,LPG ONLY,24.0,CNG/LPG
2013,6,NOT APPLICABLE,3669.0,Unknown/Other
2013,6,PETROL,68732.0,Petrol
2013,6,PETROL/CNG,9539.0,Petrol
2013,6,PETROL/HYBRID,0.0,Petrol
2013,6,PETROL/LPG,2878.0,Petrol
2013,6,SOLAR,0.0,Alternative Fuels
2013,7,CNG ONLY,166.0,CNG/LPG
2013,7,DIESEL,131112.0,Diesel
2013,7,DIESEL/HYBRID,2.0,Diesel
2013,7,DUAL DIESEL/CNG,0.0,Diesel
2013,7,ELECTRIC(BOV),41.0,Electric (EV)
2013,7,LPG ONLY,16.0,CNG/LPG
2013,7,NOT APPLICABLE,3412.0,Unknown/Other
2013,7,PETROL,75576.0,Petrol
2013,7,PETROL/CNG,10741.0,Petrol
2013,7,PETROL/HYBRID,1.0,Petrol
2013,7,PETROL/LPG,3063.0,Petrol
2013,7,SOLAR,1.0,Alternative Fuels
2013,8,CNG ONLY,131.0,CNG/LPG
2013,8,DIESEL,120811.0,Diesel
2013,8,DIESEL/HYBRID,3.0,Diesel
2013,8,DUAL DIESEL/CNG,0.0,Diesel
2013,8,ELECTRIC(BOV),41.0,Electric (EV)
2013,8,LPG ONLY,16.0,CNG/LPG
2013,8,NOT APPLICABLE,2192.0,Unknown/Other
2013,8,PETROL,71694.0,Petrol
2013,8,PETROL/CNG,9639.0,Petrol
2013,8,PETROL/HYBRID,0.0,Petrol
2013,8,PETROL/LPG,2776.0,Petrol
2013,8,SOLAR,0.0,Alternative Fuels
2013,9,CNG ONLY,94.0,CNG/LPG
2013,9,DIESEL,121595.0,Diesel
2013,9,DIESEL/HYBRID,0.0,Diesel
2013,9,DUAL DIESEL/CNG,0.0,Diesel
2013,9,ELECTRIC(BOV),36.0,Electric (EV)
2013,9,LPG ONLY,15.0,CNG/LPG
2013,9,NOT APPLICABLE,2014.0,Unknown/Other
2013,9,PETROL,69486.0,Petrol
2013,9,PETROL/CNG,8665.0,Petrol
2013,9,PETROL/HYBRID,0.0,Petrol
2013,9,PETROL/LPG,2673.0,Petrol
2013,9,SOLAR,3.0,Alternative Fuels
2013,10,CNG ONLY,148.0,CNG/LPG
2013,10,DIESEL,144815.0,Diesel
2013,10,DIESEL/HYBRID,3.0,Diesel
2013,10,DUAL DIESEL/CNG,0.0,Diesel
2013,10,ELECTRIC(BOV),53.0,Electric (EV)
2013,10,LPG ONLY,22.0,CNG/LPG
2013,10,NOT APPLICABLE,2764.0,Unknown/Other
2013,10,PETROL,88001.0,Petrol
2013,10,PETROL/CNG,12637.0,Petrol
2013,10,PETROL/HYBRID,0.0,Petrol
2013,10,PETROL/LPG,3096.0,Petrol
2013,10,SOLAR,0.0,Alternative Fuels
2013,11,CNG ONLY,121.0,CNG/LPG
2013,11,DIESEL,137740.0,Diesel
2013,11,DIESEL/HYBRID,3.0,Diesel
2013,11,DUAL DIESEL/CNG,1.0,Diesel
2013,11,ELECTRIC(BOV),32.0,Electric (EV)
2013,11,LPG ONLY,8.0,CNG/LPG
2013,11,NOT APPLICABLE,4983.0,Unknown/Other
2013,11,PETROL,80415.0,Petrol
2013,11,PETROL/CNG,10740.0,Petrol
2013,11,PETROL/HYBRID,0.0,Petrol
2013,11,PETROL/LPG,3168.0,Petrol
2013,11,SOLAR,3.0,Alternative Fuels
2013,12,CNG ONLY,81.0,CNG/LPG
2013,12,DIESEL,130936.0,Diesel
2013,12,DIESEL/HYBRID,2.0,Diesel
2013,12,DUAL DIESEL/CNG,0.0,Diesel
2013,12,ELECTRIC(BOV),39.0,Electric (EV)
2013,12,LPG ONLY,12.0,CNG/LPG
2013,12,NOT APPLICABLE,5226.0,Unknown/Other
2013,12,PETROL,70221.0,Petrol
2013,12,PETROL/CNG,8886.0,Petrol
2013,12,PETROL/HYBRID,1.0,Petrol
2013,12,PETROL/LPG,2784.0,Petrol
2013,12,SOLAR,0.0,Alternative Fuels
2014,1,CNG ONLY,160.0,CNG/LPG
2014,1,DIESEL,163718.0,Diesel
2014,1,DIESEL/HYBRID,1.0,Diesel
2014,1,ELECTRIC(BOV),46.0,Electric (EV)
2014,1,LPG ONLY,18.0,CNG/LPG
2014,1,NOT APPLICABLE,5426.0,Unknown/Other
2014,1,PETROL,105085.0,Petrol
2014,1,PETROL/CNG,13983.0,Petrol
2014,1,PETROL/HYBRID,0.0,Petrol
2014,1,PETROL/LPG,4262.0,Petrol
2014,1,SOLAR,0.0,Alternative Fuels
2014,2,CNG ONLY,110.0,CNG/LPG
2014,2,DIESEL,126584.0,Diesel
2014,2,DIESEL/HYBRID,1.0,Diesel
2014,2,ELECTRIC(BOV),27.0,Electric (EV)
2014,2,LPG ONLY,4.0,CNG/LPG
2014,2,NOT APPLICABLE,4802.0,Unknown/Other
2014,2,PETROL,68648.0,Petrol
2014,2,PETROL/CNG,8550.0,Petrol
2014,2,PETROL/HYBRID,0.0,Petrol
2014,2,PETROL/LPG,2999.0,Petrol
2014,2,SOLAR,2.0,Alternative Fuels
2014,3,CNG ONLY,125.0,CNG/LPG
2014,3,DIESEL,151232.0,Diesel
2014,3,DIESEL/HYBRID,0.0,Diesel
2014,3,ELECTRIC(BOV),40.0,Electric (EV)
2014,3,LPG ONLY,10.0,CNG/LPG
2014,3,NOT APPLICABLE,5983.0,Unknown/Other
2014,3,PETROL,87097.0,Petrol
2014,3,PETROL/CNG,11127.0,Petrol
2014,3,PETROL/HYBRID,0.0,Petrol
2014,3,PETROL/LPG,3391.0,Petrol
2014,3,SOLAR,1.0,Alternative Fuels
2014,4,CNG ONLY,118.0,CNG/LPG
2014,4,DIESEL,130161.0,Diesel
2014,4,DIESEL/HYBRID,1.0,Diesel
2014,4,ELECTRIC(BOV),43.0,Electric (EV)
2014,4,LPG ONLY,12.0,CNG/LPG
2014,4,NOT APPLICABLE,4181.0,Unknown/Other
2014,4,PETROL,81753.0,Petrol
2014,4,PETROL/CNG,12244.0,Petrol
2014,4,PETROL/HYBRID,0.0,Petrol
2014,4,PETROL/LPG,3526.0,Petrol
2014,4,SOLAR,1.0,Alternative Fuels
2014,5,CNG ONLY,146.0,CNG/LPG
2014,5,DIESEL,141344.0,Diesel
2014,5,DIESEL/HYBRID,1.0,Diesel
2014,5,ELECTRIC(BOV),48.0,Electric (EV)
2014,5,LPG ONLY,10.0,CNG/LPG
2014,5,NOT APPLICABLE,4873.0,Unknown/Other
2014,5,PETROL,85851.0,Petrol
2014,5,PETROL/CNG,12186.0,Petrol
2014,5,PETROL/HYBRID,1.0,Petrol
2014,5,PETROL/LPG,3694.0,Petrol
2014,5,SOLAR,1.0,Alternative Fuels
2014,6,CNG ONLY,156.0,CNG/LPG
2014,6,DIESEL,137013.0,Diesel
2014,6,DIESEL/HYBRID,2.0,Diesel
2014,6,ELECTRIC(BOV),25.0,Electric (EV)
2014,6,LPG ONLY,16.0,CNG/LPG
2014,6,NOT APPLICABLE,5041.0,Unknown/Other
2014,6,PETROL,82218.0,Petrol
2014,6,PETROL/CNG,11402.0,Petrol
2014,6,PETROL/HYBRID,2.0,Petrol
2014,6,PETROL/LPG,3752.0,Petrol
2014,6,SOLAR,1.0,Alternative Fuels
2014,7,CNG ONLY,202.0,CNG/LPG
2014,7,DIESEL,141955.0,Diesel
2014,7,DIESEL/HYBRID,0.0,Diesel
2014,7,ELECTRIC(BOV),29.0,Electric (EV)
2014,7,LPG ONLY,8.0,CNG/LPG
2014,7,NOT APPLICABLE,6028.0,Unknown/Other
2014,7,PETROL,86576.0,Petrol
2014,7,PETROL/CNG,13257.0,Petrol
2014,7,PETROL/HYBRID,0.0,Petrol
2014,7,PETROL/LPG,4040.0,Petrol
2014,7,SOLAR,1.0,Alternative Fuels
2014,8,CNG ONLY,183.0,CNG/LPG
2014,8,DIESEL,123770.0,Diesel
2014,8,DIESEL/HYBRID,1.0,Diesel
2014,8,ELECTRIC(BOV),64.0,Electric (EV)
2014,8,LPG ONLY,8.0,CNG/LPG
2014,8,NOT APPLICABLE,9384.0,Unknown/Other
2014,8,PETROL,81307.0,Petrol
2014,8,PETROL/CNG,11155.0,Petrol
2014,8,PETROL/HYBRID,0.0,Petrol
2014,8,PETROL/LPG,3618.0,Petrol
2014,8,SOLAR,0.0,Alternative Fuels
2014,9,CNG ONLY,209.0,CNG/LPG
2014,9,DIESEL,120724.0,Diesel
2014,9,DIESEL/HYBRID,2.0,Diesel
2014,9,ELECTRIC(BOV),61.0,Electric (EV)
2014,9,LPG ONLY,10.0,CNG/LPG
2014,9,NOT APPLICABLE,4197.0,Unknown/Other
2014,9,PETROL,88557.0,Petrol
2014,9,PETROL/CNG,11393.0,Petrol
2014,9,PETROL/HYBRID,0.0,Petrol
2014,9,PETROL/LPG,3477.0,Petrol
2014,9,SOLAR,1.0,Alternative Fuels
2014,10,CNG ONLY,251.0,CNG/LPG
2014,10,DIESEL,119270.0,Diesel
2014,10,DIESEL/HYBRID,1.0,Diesel
2014,10,ELECTRIC(BOV),63.0,Electric (EV)
2014,10,LPG ONLY,8.0,CNG/LPG
2014,10,NOT APPLICABLE,2831.0,Unknown/Other
2014,10,PETROL,99816.0,Petrol
2014,10,PETROL/CNG,15993.0,Petrol
2014,10,PETROL/HYBRID,1.0,Petrol
2014,10,PETROL/LPG,3452.0,Petrol
2014,10,SOLAR,0.0,Alternative Fuels
2014,11,CNG ONLY,222.0,CNG/LPG
2014,11,DIESEL,144472.0,Diesel
2014,11,DIESEL/HYBRID,4.0,Diesel
2014,11,ELECTRIC(BOV),58.0,Electric (EV)
2014,11,LPG ONLY,13.0,CNG/LPG
2014,11,NOT APPLICABLE,3927.0,Unknown/Other
2014,11,PETROL,94560.0,Petrol
2014,11,PETROL/CNG,12925.0,Petrol
2014,11,PETROL/HYBRID,0.0,Petrol
2014,11,PETROL/LPG,3411.0,Petrol
2014,11,SOLAR,0.0,Alternative Fuels
2014,12,CNG ONLY,190.0,CNG/LPG
2014,12,DIESEL,137045.0,Diesel
2014,12,DIESEL/HYBRID,2.0,Diesel
2014,12,ELECTRIC(BOV),62.0,Electric (EV)
2014,12,LPG ONLY,10.0,CNG/LPG
2014,12,NOT APPLICABLE,3774.0,Unknown/Other
2014,12,PETROL,91557.0,Petrol
2014,12,PETROL/CNG,11784.0,Petrol
2014,12,PETROL/HYBRID,0.0,Petrol
2014,12,PETROL/LPG,2795.0,Petrol
2014,12,SOLAR,0.0,Alternative Fuels
2015,1,CNG ONLY,239.0,CNG/LPG
2015,1,DIESEL,155902.0,Diesel
2015,1,DIESEL/HYBRID,1.0,Diesel
2015,1,ELECTRIC(BOV),76.0,Electric (EV)
2015,1,LPG ONLY,10.0,CNG/LPG
2015,1,NOT APPLICABLE,3412.0,Unknown/Other
2015,1,PETROL,122000.0,Petrol
2015,1,PETROL/CNG,16561.0,Petrol
2015,1,PETROL/ETHANOL,0.0,Petrol
2015,1,PETROL/HYBRID,0.0,Petrol
2015,1,PETROL/LPG,3739.0,Petrol
2015,1,SOLAR,0.0,Alternative Fuels
2015,2,CNG ONLY,163.0,CNG/LPG
2015,2,DIESEL,126068.0,Diesel
2015,2,DIESEL/HYBRID,0.0,Diesel
2015,2,ELECTRIC(BOV),62.0,Electric (EV)
2015,2,LPG ONLY,13.0,CNG/LPG
2015,2,NOT APPLICABLE,3568.0,Unknown/Other
2015,2,PETROL,92514.0,Petrol
2015,2,PETROL/CNG,11749.0,Petrol
2015,2,PETROL/ETHANOL,0.0,Petrol
2015,2,PETROL/HYBRID,1.0,Petrol
2015,2,PETROL/LPG,2921.0,Petrol
2015,2,SOLAR,1.0,Alternative Fuels
2015,3,CNG ONLY,146.0,CNG/LPG
2015,3,DIESEL,131774.0,Diesel
2015,3,DIESEL/HYBRID,3.0,Diesel
2015,3,ELECTRIC(BOV),72.0,Electric (EV)
2015,3,LPG ONLY,17.0,CNG/LPG
2015,3,NOT APPLICABLE,4211.0,Unknown/Other
2015,3,PETROL,101275.0,Petrol
2015,3,PETROL/CNG,12980.0,Petrol
2015,3,PETROL/ETHANOL,0.0,Petrol
2015,3,PETROL/HYBRID,1.0,Petrol
2015,3,PETROL/LPG,2881.0,Petrol
2015,3,SOLAR,0.0,Alternative Fuels
2015,4,CNG ONLY,166.0,CNG/LPG
2015,4,DIESEL,116913.0,Diesel
2015,4,DIESEL/HYBRID,2.0,Diesel
2015,4,ELECTRIC(BOV),42.0,Electric (EV)
2015,4,LPG ONLY,11.0,CNG/LPG
2015,4,NOT APPLICABLE,3126.0,Unknown/Other
2015,4,PETROL,100707.0,Petrol
2015,4,PETROL/CNG,13235.0,Petrol
2015,4,PETROL/ETHANOL,0.0,Petrol
2015,4,PETROL/HYBRID,1.0,Petrol
2015,4,PETROL/LPG,2673.0,Petrol
2015,4,SOLAR,0.0,Alternative Fuels
2015,5,CNG ONLY,146.0,CNG/LPG
2015,5,DIESEL,116024.0,Diesel
2015,5,DIESEL/HYBRID,1.0,Diesel
2015,5,ELECTRIC(BOV),60.0,Electric (EV)
2015,5,LPG ONLY,9.0,CNG/LPG
2015,5,NOT APPLICABLE,3177.0,Unknown/Other
2015,5,PETROL,96839.0,Petrol
2015,5,PETROL/CNG,13170.0,Petrol
2015,5,PETROL/ETHANOL,0.0,Petrol
2015,5,PETROL/HYBRID,2.0,Petrol
2015,5,PETROL/LPG,2772.0,Petrol
2015,5,SOLAR,2.0,Alternative Fuels
2015,6,CNG ONLY,146.0,CNG/LPG
2015,6,DIESEL,120597.0,Diesel
2015,6,DIESEL/HYBRID,3.0,Diesel
2015,6,ELECTRIC(BOV),70.0,Electric (EV)
2015,6,LPG ONLY,15.0,CNG/LPG
2015,6,NOT APPLICABLE,3571.0,Unknown/Other
2015,6,PETROL,95849.0,Petrol
2015,6,PETROL/CNG,13134.0,Petrol
2015,6,PETROL/ETHANOL,0.0,Petrol
2015,6,PETROL/HYBRID,1.0,Petrol
2015,6,PETROL/LPG,2760.0,Petrol
2015,6,SOLAR,1.0,Alternative Fuels
2015,7,CNG ONLY,147.0,CNG/LPG
2015,7,DIESEL,121232.0,Diesel
2015,7,DIESEL/HYBRID,1.0,Diesel
2015,7,ELECTRIC(BOV),77.0,Electric (EV)
2015,7,LPG ONLY,13.0,CNG/LPG
2015,7,NOT APPLICABLE,3838.0,Unknown/Other
2015,7,PETROL,92050.0,Petrol
2015,7,PETROL/CNG,12510.0,Petrol
2015,7,PETROL/ETHANOL,0.0,Petrol
2015,7,PETROL/HYBRID,3.0,Petrol
2015,7,PETROL/LPG,2810.0,Petrol
2015,7,SOLAR,2.0,Alternative Fuels
2015,8,CNG ONLY,196.0,CNG/LPG
2015,8,DIESEL,110780.0,Diesel
2015,8,DIESEL/HYBRID,1.0,Diesel
2015,8,ELECTRIC(BOV),60.0,Electric (EV)
2015,8,LPG ONLY,8.0,CNG/LPG
2015,8,NOT APPLICABLE,3430.0,Unknown/Other
2015,8,PETROL,88953.0,Petrol
2015,8,PETROL/CNG,11206.0,Petrol
2015,8,PETROL/ETHANOL,0.0,Petrol
2015,8,PETROL/HYBRID,8.0,Petrol
2015,8,PETROL/LPG,2402.0,Petrol
2015,8,SOLAR,1.0,Alternative Fuels
2015,9,CNG ONLY,202.0,CNG/LPG
2015,9,DIESEL,115591.0,Diesel
2015,9,DIESEL/HYBRID,3.0,Diesel
2015,9,ELECTRIC(BOV),56.0,Electric (EV)
2015,9,LPG ONLY,11.0,CNG/LPG
2015,9,NOT APPLICABLE,3233.0,Unknown/Other
2015,9,PETROL,99537.0,Petrol
2015,9,PETROL/CNG,11824.0,Petrol
2015,9,PETROL/ETHANOL,0.0,Petrol
2015,9,PETROL/HYBRID,16.0,Petrol
2015,9,PETROL/LPG,2194.0,Petrol
2015,9,SOLAR,0.0,Alternative Fuels
2015,10,CNG ONLY,219.0,CNG/LPG
2015,10,DIESEL,113105.0,Diesel
2015,10,DIESEL/HYBRID,54.0,Diesel
2015,10,ELECTRIC(BOV),57.0,Electric (EV)
2015,10,LPG ONLY,12.0,CNG/LPG
2015,10,NOT APPLICABLE,3294.0,Unknown/Other
2015,10,PETROL,101154.0,Petrol
2015,10,PETROL/CNG,12214.0,Petrol
2015,10,PETROL/ETHANOL,0.0,Petrol
2015,10,PETROL/HYBRID,15.0,Petrol
2015,10,PETROL/LPG,2257.0,Petrol
2015,10,SOLAR,3.0,Alternative Fuels
2015,11,CNG ONLY,251.0,CNG/LPG
2015,11,DIESEL,129990.0,Diesel
2015,11,DIESEL/HYBRID,173.0,Diesel
2015,11,ELECTRIC(BOV),56.0,Electric (EV)
2015,11,LPG ONLY,12.0,CNG/LPG
2015,11,NOT APPLICABLE,3376.0,Unknown/Other
2015,11,PETROL,118951.0,Petrol
2015,11,PETROL/CNG,15167.0,Petrol
2015,11,PETROL/ETHANOL,1.0,Petrol
2015,11,PETROL/HYBRID,22.0,Petrol
2015,11,PETROL/LPG,2640.0,Petrol
2015,11,SOLAR,1.0,Alternative Fuels
2015,12,CNG ONLY,181.0,CNG/LPG
2015,12,DIESEL,123975.0,Diesel
2015,12,DIESEL/HYBRID,231.0,Diesel
2015,12,ELECTRIC(BOV),70.0,Electric (EV)
2015,12,LPG ONLY,11.0,CNG/LPG
2015,12,NOT APPLICABLE,4186.0,Unknown/Other
2015,12,PETROL,111373.0,Petrol
2015,12,PETROL/CNG,12842.0,Petrol
2015,12,PETROL/ETHANOL,0.0,Petrol
2015,12,PETROL/HYBRID,20.0,Petrol
2015,12,PETROL/LPG,2450.0,Petrol
2015,12,SOLAR,2.0,Alternative Fuels
2016,1,CNG ONLY,239.0,CNG/LPG
2016,1,DIESEL,133451.0,Diesel
2016,1,DIESEL/HYBRID,222.0,Diesel
2016,1,DUAL DIESEL/CNG,0.0,Diesel
2016,1,ELECTRIC(BOV),87.0,Electric (EV)
2016,1,ETHANOL,0.0,Alternative Fuels
2016,1,LPG ONLY,15.0,CNG/LPG
2016,1,NOT APPLICABLE,5123.0,Unknown/Other
2016,1,PETROL,137060.0,Petrol
2016,1,PETROL/CNG,16427.0,Petrol
2016,1,PETROL/HYBRID,26.0,Petrol
2016,1,PETROL/LPG,3258.0,Petrol
2016,1,SOLAR,1.0,Alternative Fuels
2016,2,CNG ONLY,148.0,CNG/LPG
2016,2,DIESEL,122990.0,Diesel
2016,2,DIESEL/HYBRID,387.0,Diesel
2016,2,DUAL DIESEL/CNG,0.0,Diesel
2016,2,ELECTRIC(BOV),59.0,Electric (EV)
2016,2,ETHANOL,1.0,Alternative Fuels
2016,2,LPG ONLY,9.0,CNG/LPG
2016,2,NOT APPLICABLE,3805.0,Unknown/Other
2016,2,PETROL,111241.0,Petrol
2016,2,PETROL/CNG,15655.0,Petrol
2016,2,PETROL/HYBRID,27.0,Petrol
2016,2,PETROL/LPG,2607.0,Petrol
2016,2,SOLAR,1.0,Alternative Fuels
2016,3,CNG ONLY,122.0,CNG/LPG
2016,3,DIESEL,124006.0,Diesel
2016,3,DIESEL/HYBRID,615.0,Diesel
2016,3,DUAL DIESEL/CNG,0.0,Diesel
2016,3,ELECTRIC(BOV),56.0,Electric (EV)
2016,3,ETHANOL,0.0,Alternative Fuels
2016,3,LPG ONLY,15.0,CNG/LPG
2016,3,NOT APPLICABLE,6045.0,Unknown/Other
2016,3,PETROL,116230.0,Petrol
2016,3,PETROL/CNG,14627.0,Petrol
2016,3,PETROL/HYBRID,27.0,Petrol
2016,3,PETROL/LPG,2491.0,Petrol
2016,3,SOLAR,2.0,Alternative Fuels
2016,4,CNG ONLY,139.0,CNG/LPG
2016,4,DIESEL,111103.0,Diesel
2016,4,DIESEL/HYBRID,823.0,Diesel
2016,4,DUAL DIESEL/CNG,0.0,Diesel
2016,4,ELECTRIC(BOV),66.0,Electric (EV)
2016,4,ETHANOL,0.0,Alternative Fuels
2016,4,LPG ONLY,16.0,CNG/LPG
2016,4,NOT APPLICABLE,3956.0,Unknown/Other
2016,4,PETROL,108924.0,Petrol
2016,4,PETROL/CNG,14651.0,Petrol
2016,4,PETROL/HYBRID,36.0,Petrol
2016,4,PETROL/LPG,2184.0,Petrol
2016,4,SOLAR,1.0,Alternative Fuels
2016,5,CNG ONLY,96.0,CNG/LPG
2016,5,DIESEL,123997.0,Diesel
2016,5,DIESEL/HYBRID,754.0,Diesel
2016,5,DUAL DIESEL/CNG,0.0,Diesel
2016,5,ELECTRIC(BOV),47.0,Electric (EV)
2016,5,ETHANOL,0.0,Alternative Fuels
2016,5,LPG ONLY,18.0,CNG/LPG
2016,5,NOT APPLICABLE,4463.0,Unknown/Other
2016,5,PETROL,111705.0,Petrol
2016,5,PETROL/CNG,15067.0,Petrol
2016,5,PETROL/HYBRID,70.0,Petrol
2016,5,PETROL/LPG,2424.0,Petrol
2016,5,SOLAR,1.0,Alternative Fuels
2016,6,CNG ONLY,110.0,CNG/LPG
2016,6,DIESEL,120334.0,Diesel
2016,6,DIESEL/HYBRID,760.0,Diesel
2016,6,DUAL DIESEL/CNG,0.0,Diesel
2016,6,ELECTRIC(BOV),47.0,Electric (EV)
2016,6,ETHANOL,0.0,Alternative Fuels
2016,6,LPG ONLY,7.0,CNG/LPG
2016,6,NOT APPLICABLE,5040.0,Unknown/Other
2016,6,PETROL,105046.0,Petrol
2016,6,PETROL/CNG,13730.0,Petrol
2016,6,PETROL/HYBRID,80.0,Petrol
2016,6,PETROL/LPG,2318.0,Petrol
2016,6,SOLAR,1.0,Alternative Fuels
2016,7,CNG ONLY,102.0,CNG/LPG
2016,7,DIESEL,112422.0,Diesel
2016,7,DIESEL/HYBRID,1011.0,Diesel
2016,7,DUAL DIESEL/CNG,0.0,Diesel
2016,7,ELECTRIC(BOV),52.0,Electric (EV)
2016,7,ETHANOL,0.0,Alternative Fuels
2016,7,LPG ONLY,11.0,CNG/LPG
2016,7,NOT APPLICABLE,5540.0,Unknown/Other
2016,7,PETROL,106397.0,Petrol
2016,7,PETROL/CNG,13895.0,Petrol
2016,7,PETROL/HYBRID,48.0,Petrol
2016,7,PETROL/LPG,2449.0,Petrol
2016,7,SOLAR,2.0,Alternative Fuels
2016,8,CNG ONLY,129.0,CNG/LPG
2016,8,DIESEL,111477.0,Diesel
2016,8,DIESEL/HYBRID,1236.0,Diesel
2016,8,DUAL DIESEL/CNG,0.0,Diesel
2016,8,ELECTRIC(BOV),64.0,Electric (EV)
2016,8,ETHANOL,0.0,Alternative Fuels
2016,8,LPG ONLY,13.0,CNG/LPG
2016,8,NOT APPLICABLE,3913.0,Unknown/Other
2016,8,PETROL,116142.0,Petrol
2016,8,PETROL/CNG,14240.0,Petrol
2016,8,PETROL/HYBRID,36.0,Petrol
2016,8,PETROL/LPG,2528.0,Petrol
2016,8,SOLAR,0.0,Alternative Fuels
2016,9,CNG ONLY,136.0,CNG/LPG
2016,9,DIESEL,104088.0,Diesel
2016,9,DIESEL/HYBRID,1063.0,Diesel
2016,9,DUAL DIESEL/CNG,0.0,Diesel
2016,9,ELECTRIC(BOV),56.0,Electric (EV)
2016,9,ETHANOL,0.0,Alternative Fuels
2016,9,LPG ONLY,19.0,CNG/LPG
2016,9,NOT APPLICABLE,4201.0,Unknown/Other
2016,9,PETROL,109218.0,Petrol
2016,9,PETROL/CNG,12624.0,Petrol
2016,9,PETROL/HYBRID,40.0,Petrol
2016,9,PETROL/LPG,2345.0,Petrol
2016,9,SOLAR,2.0,Alternative Fuels
2016,10,CNG ONLY,145.0,CNG/LPG
2016,10,DIESEL,131147.0,Diesel
2016,10,DIESEL/HYBRID,1615.0,Diesel
2016,10,DUAL DIESEL/CNG,0.0,Diesel
2016,10,ELECTRIC(BOV),81.0,Electric (EV)
2016,10,ETHANOL,0.0,Alternative Fuels
2016,10,LPG ONLY,12.0,CNG/LPG
2016,10,NOT APPLICABLE,4180.0,Unknown/Other
2016,10,PETROL,144235.0,Petrol
2016,10,PETROL/CNG,18899.0,Petrol
2016,10,PETROL/HYBRID,45.0,Petrol
2016,10,PETROL/LPG,2579.0,Petrol
2016,10,SOLAR,1.0,Alternative Fuels
2016,11,CNG ONLY,135.0,CNG/LPG
2016,11,DIESEL,128099.0,Diesel
2016,11,DIESEL/HYBRID,943.0,Diesel
2016,11,DUAL DIESEL/CNG,1.0,Diesel
2016,11,ELECTRIC(BOV),78.0,Electric (EV)
2016,11,ETHANOL,0.0,Alternative Fuels
2016,11,LPG ONLY,10.0,CNG/LPG
2016,11,NOT APPLICABLE,3971.0,Unknown/Other
2016,11,PETROL,126319.0,Petrol
2016,11,PETROL/CNG,13998.0,Petrol
2016,11,PETROL/HYBRID,31.0,Petrol
2016,11,PETROL/LPG,2692.0,Petrol
2016,11,SOLAR,2.0,Alternative Fuels
2016,12,CNG ONLY,118.0,CNG/LPG
2016,12,DIESEL,111653.0,Diesel
